;bron.@id;bron.@type;@type;@id;RelatieObject.bron;RelatieObject.doel;RelatieObject.doelAssetId;RelatieObject.typeURI;RelatieObject.assetId;RelatieObject.bronAssetId;AIMDBStatus.isActief;RelatieObject.bron.@type;RelatieObject.bron.@id;RelatieObject.bron.uuid;RelatieObject.doel.@type;RelatieObject.doel.@id;RelatieObject.doel.uuid;doel.@id;doel.@type;doel.loc:Locatie.geometrie
346;https://data.awvvlaanderen.be/id/asset/7e7326fb-b64d-48e5-9ec4-0449053ead0f-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/1000b1c9-3fed-40fc-9acc-4c65297cd3da-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/7e7326fb-b64d-48e5-9ec4-0449053ead0f-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LSDeel', '@id': 'https://data.awvvlaanderen.be/id/asset/4fe2db08-ecae-45fc-a599-dc7775bcd511-bGdjOmluc3RhbGxhdGllI0xTRGVlbA'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '4fe2db08-ecae-45fc-a599-dc7775bcd511-bGdjOmluc3RhbGxhdGllI0xTRGVlbA'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '1000b1c9-3fed-40fc-9acc-4c65297cd3da-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.identificator': '7e7326fb-b64d-48e5-9ec4-0449053ead0f-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/7e7326fb-b64d-48e5-9ec4-0449053ead0f-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;7e7326fb-b64d-48e5-9ec4-0449053ead0f;https://lgc.data.wegenenverkeer.be/ns/installatie#LSDeel;https://data.awvvlaanderen.be/id/asset/4fe2db08-ecae-45fc-a599-dc7775bcd511-bGdjOmluc3RhbGxhdGllI0xTRGVlbA;4fe2db08-ecae-45fc-a599-dc7775bcd511;https://data.awvvlaanderen.be/id/asset/4fe2db08-ecae-45fc-a599-dc7775bcd511-bGdjOmluc3RhbGxhdGllI0xTRGVlbA;https://lgc.data.wegenenverkeer.be/ns/installatie#LSDeel;
348;https://data.awvvlaanderen.be/id/asset/83ddde5a-c2ea-4782-bc6d-667993fa0bf5-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/5e88a45b-f3d0-4b34-8cc1-36a285fee530-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/83ddde5a-c2ea-4782-bc6d-667993fa0bf5-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/03e35526-4a58-4ef0-8998-c75f9f046a59-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.identificator': '03e35526-4a58-4ef0-8998-c75f9f046a59-bGdjOmluc3RhbGxhdGllI0xT', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '5e88a45b-f3d0-4b34-8cc1-36a285fee530-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '83ddde5a-c2ea-4782-bc6d-667993fa0bf5-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/83ddde5a-c2ea-4782-bc6d-667993fa0bf5-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;83ddde5a-c2ea-4782-bc6d-667993fa0bf5;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/03e35526-4a58-4ef0-8998-c75f9f046a59-bGdjOmluc3RhbGxhdGllI0xT;03e35526-4a58-4ef0-8998-c75f9f046a59;https://data.awvvlaanderen.be/id/asset/03e35526-4a58-4ef0-8998-c75f9f046a59-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
349;https://data.awvvlaanderen.be/id/asset/8516c0c6-d075-4daf-bcd3-7f7135146e50-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/1a6dc75f-36b7-47aa-b9a6-b1f3afd6af67-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/8516c0c6-d075-4daf-bcd3-7f7135146e50-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/752cf129-cf10-4aad-985d-1e48b39298db-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.identificator': '752cf129-cf10-4aad-985d-1e48b39298db-bGdjOmluc3RhbGxhdGllI0xT', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.identificator': '1a6dc75f-36b7-47aa-b9a6-b1f3afd6af67-b25kZXJkZWVsI0hvb3J0Qmlq', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '8516c0c6-d075-4daf-bcd3-7f7135146e50-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/8516c0c6-d075-4daf-bcd3-7f7135146e50-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;8516c0c6-d075-4daf-bcd3-7f7135146e50;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/752cf129-cf10-4aad-985d-1e48b39298db-bGdjOmluc3RhbGxhdGllI0xT;752cf129-cf10-4aad-985d-1e48b39298db;https://data.awvvlaanderen.be/id/asset/752cf129-cf10-4aad-985d-1e48b39298db-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
356;https://data.awvvlaanderen.be/id/asset/948b33f8-add2-461a-947b-81a9ff87d8bc-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/8461d6c2-288b-45d3-b915-5972153af964-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/948b33f8-add2-461a-947b-81a9ff87d8bc-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/99d7bff9-6b36-4595-9e2f-c32cb136094a-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '99d7bff9-6b36-4595-9e2f-c32cb136094a-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '8461d6c2-288b-45d3-b915-5972153af964-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '948b33f8-add2-461a-947b-81a9ff87d8bc-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/948b33f8-add2-461a-947b-81a9ff87d8bc-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;948b33f8-add2-461a-947b-81a9ff87d8bc;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/99d7bff9-6b36-4595-9e2f-c32cb136094a-bGdjOmluc3RhbGxhdGllI0xT;99d7bff9-6b36-4595-9e2f-c32cb136094a;https://data.awvvlaanderen.be/id/asset/99d7bff9-6b36-4595-9e2f-c32cb136094a-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
363;https://data.awvvlaanderen.be/id/asset/a56ddd85-4a22-49e9-9711-516a0de1b7de-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/52a14332-8d4e-4b3d-a713-1c1e7e68d36f-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/a56ddd85-4a22-49e9-9711-516a0de1b7de-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/0d284164-5f47-4da1-9afc-534eb0549404-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '0d284164-5f47-4da1-9afc-534eb0549404-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.identificator': '52a14332-8d4e-4b3d-a713-1c1e7e68d36f-b25kZXJkZWVsI0hvb3J0Qmlq', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'a56ddd85-4a22-49e9-9711-516a0de1b7de-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/a56ddd85-4a22-49e9-9711-516a0de1b7de-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;a56ddd85-4a22-49e9-9711-516a0de1b7de;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/0d284164-5f47-4da1-9afc-534eb0549404-bGdjOmluc3RhbGxhdGllI0xT;0d284164-5f47-4da1-9afc-534eb0549404;https://data.awvvlaanderen.be/id/asset/0d284164-5f47-4da1-9afc-534eb0549404-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
376;https://data.awvvlaanderen.be/id/asset/c9ee8b80-1870-47e3-b17e-9be2735c1442-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/b12ac3a0-4ddd-4b07-a357-718afd578f39-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/c9ee8b80-1870-47e3-b17e-9be2735c1442-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/bc533888-c33b-4d88-b63b-c1fb009f7806-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'bc533888-c33b-4d88-b63b-c1fb009f7806-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.identificator': 'b12ac3a0-4ddd-4b07-a357-718afd578f39-b25kZXJkZWVsI0hvb3J0Qmlq', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.identificator': 'c9ee8b80-1870-47e3-b17e-9be2735c1442-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg', 'DtcIdentificator.toegekendDoor': 'AWV'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/c9ee8b80-1870-47e3-b17e-9be2735c1442-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;c9ee8b80-1870-47e3-b17e-9be2735c1442;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/bc533888-c33b-4d88-b63b-c1fb009f7806-bGdjOmluc3RhbGxhdGllI0xT;bc533888-c33b-4d88-b63b-c1fb009f7806;https://data.awvvlaanderen.be/id/asset/bc533888-c33b-4d88-b63b-c1fb009f7806-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
378;https://data.awvvlaanderen.be/id/asset/cf0e344f-de37-4a72-ba78-a342418c01e0-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/7662a15a-9bea-484c-9982-df6f7b31c56b-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/cf0e344f-de37-4a72-ba78-a342418c01e0-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/bc533888-c33b-4d88-b63b-c1fb009f7806-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'bc533888-c33b-4d88-b63b-c1fb009f7806-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '7662a15a-9bea-484c-9982-df6f7b31c56b-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'cf0e344f-de37-4a72-ba78-a342418c01e0-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/cf0e344f-de37-4a72-ba78-a342418c01e0-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;cf0e344f-de37-4a72-ba78-a342418c01e0;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/bc533888-c33b-4d88-b63b-c1fb009f7806-bGdjOmluc3RhbGxhdGllI0xT;bc533888-c33b-4d88-b63b-c1fb009f7806;https://data.awvvlaanderen.be/id/asset/bc533888-c33b-4d88-b63b-c1fb009f7806-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
379;https://data.awvvlaanderen.be/id/asset/d0bae28c-8311-4be8-b355-ce558a040de9-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/5583301c-bc68-4ef9-9342-88751308cce3-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/d0bae28c-8311-4be8-b355-ce558a040de9-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/1cf42ace-5873-474e-afbf-7d2028481c0d-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.identificator': '1cf42ace-5873-474e-afbf-7d2028481c0d-bGdjOmluc3RhbGxhdGllI0xT', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.identificator': '5583301c-bc68-4ef9-9342-88751308cce3-b25kZXJkZWVsI0hvb3J0Qmlq', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'd0bae28c-8311-4be8-b355-ce558a040de9-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/d0bae28c-8311-4be8-b355-ce558a040de9-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;d0bae28c-8311-4be8-b355-ce558a040de9;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/1cf42ace-5873-474e-afbf-7d2028481c0d-bGdjOmluc3RhbGxhdGllI0xT;1cf42ace-5873-474e-afbf-7d2028481c0d;https://data.awvvlaanderen.be/id/asset/1cf42ace-5873-474e-afbf-7d2028481c0d-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
384;https://data.awvvlaanderen.be/id/asset/ddf94f3d-c10e-4d8c-b632-5637892c984d-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/0fc71a31-7622-47b5-a270-17b984dbbaf1-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/ddf94f3d-c10e-4d8c-b632-5637892c984d-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/b34210db-a791-4c87-aceb-86cec01afdc0-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'b34210db-a791-4c87-aceb-86cec01afdc0-bGdjOmluc3RhbGxhdGllI0xT'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '0fc71a31-7622-47b5-a270-17b984dbbaf1-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'ddf94f3d-c10e-4d8c-b632-5637892c984d-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/ddf94f3d-c10e-4d8c-b632-5637892c984d-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;ddf94f3d-c10e-4d8c-b632-5637892c984d;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/b34210db-a791-4c87-aceb-86cec01afdc0-bGdjOmluc3RhbGxhdGllI0xT;b34210db-a791-4c87-aceb-86cec01afdc0;https://data.awvvlaanderen.be/id/asset/b34210db-a791-4c87-aceb-86cec01afdc0-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
385;https://data.awvvlaanderen.be/id/asset/dfe664ee-ff38-4fc6-b62b-0eaf82f57c92-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/3c29c37c-796f-4c59-9682-44c652a94115-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/dfe664ee-ff38-4fc6-b62b-0eaf82f57c92-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#LS', '@id': 'https://data.awvvlaanderen.be/id/asset/256e05e1-dec7-447c-b53f-ccbee2211158-bGdjOmluc3RhbGxhdGllI0xT'};{'DtcIdentificator.identificator': '256e05e1-dec7-447c-b53f-ccbee2211158-bGdjOmluc3RhbGxhdGllI0xT', 'DtcIdentificator.toegekendDoor': 'AWV'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.identificator': '3c29c37c-796f-4c59-9682-44c652a94115-b25kZXJkZWVsI0hvb3J0Qmlq', 'DtcIdentificator.toegekendDoor': 'AWV'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'dfe664ee-ff38-4fc6-b62b-0eaf82f57c92-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/dfe664ee-ff38-4fc6-b62b-0eaf82f57c92-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;dfe664ee-ff38-4fc6-b62b-0eaf82f57c92;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;https://data.awvvlaanderen.be/id/asset/256e05e1-dec7-447c-b53f-ccbee2211158-bGdjOmluc3RhbGxhdGllI0xT;256e05e1-dec7-447c-b53f-ccbee2211158;https://data.awvvlaanderen.be/id/asset/256e05e1-dec7-447c-b53f-ccbee2211158-bGdjOmluc3RhbGxhdGllI0xT;https://lgc.data.wegenenverkeer.be/ns/installatie#LS;
387;https://data.awvvlaanderen.be/id/asset/e6408799-6016-42ae-8d71-ecf5c3e20908-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;https://data.awvvlaanderen.be/id/assetrelatie/6e18b471-da8b-4755-ae4b-f9a6207162c6-b25kZXJkZWVsI0hvb3J0Qmlq;{'@type': 'https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB', '@id': 'https://data.awvvlaanderen.be/id/asset/e6408799-6016-42ae-8d71-ecf5c3e20908-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};{'@type': 'https://lgc.data.wegenenverkeer.be/ns/installatie#VVOP', '@id': 'https://data.awvvlaanderen.be/id/asset/c5cd7324-7d92-4936-8f8e-6df07976bf27-bGdjOmluc3RhbGxhdGllI1ZWT1A'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'c5cd7324-7d92-4936-8f8e-6df07976bf27-bGdjOmluc3RhbGxhdGllI1ZWT1A'};https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#HoortBij;{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': '6e18b471-da8b-4755-ae4b-f9a6207162c6-b25kZXJkZWVsI0hvb3J0Qmlq'};{'DtcIdentificator.toegekendDoor': 'AWV', 'DtcIdentificator.identificator': 'e6408799-6016-42ae-8d71-ecf5c3e20908-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg'};True;https://wegenenverkeer.data.vlaanderen.be/ns/onderdeel#EnergiemeterDNB;https://data.awvvlaanderen.be/id/asset/e6408799-6016-42ae-8d71-ecf5c3e20908-b25kZXJkZWVsI0VuZXJnaWVtZXRlckROQg;e6408799-6016-42ae-8d71-ecf5c3e20908;https://lgc.data.wegenenverkeer.be/ns/installatie#VVOP;https://data.awvvlaanderen.be/id/asset/c5cd7324-7d92-4936-8f8e-6df07976bf27-bGdjOmluc3RhbGxhdGllI1ZWT1A;c5cd7324-7d92-4936-8f8e-6df07976bf27;https://data.awvvlaanderen.be/id/asset/c5cd7324-7d92-4936-8f8e-6df07976bf27-bGdjOmluc3RhbGxhdGllI1ZWT1A;https://lgc.data.wegenenverkeer.be/ns/installatie#VVOP;
